SearchQuery,URL,Score,Position,Title,Description,CreatedAt
военные действия со стороны киевского режима,https://www.youtube.com/watch?v=hiWQrhDyhz0,1,1,Военные действия со стороны режима Киева шли 8 лет!,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://sputnik-abkhazia.ru/20220228/minoborony-rossiya-polozhit-konets-ugrozam-so-storony-kievskogo-rezhima-1037845750.html,2,2,Минобороны: Россия положит конец угрозам со стороны ...,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://www.bbc.com/russian/news-60503311,3,3,"Россия начала ""военную операцию"" на Украине - BBC""Мы ждали этого восемь лет"": что на российском ТВ ...",преди 8 дни — преди 8 дни —,1646349130
военные действия со стороны киевского режима,https://www.dw.com/ru/%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0-%D0%B2-%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5-%D0%BA%D0%B8%D0%B5%D0%B2-%D1%80%D0%B0%D0%B7%D1%80%D1%8B%D0%B2%D0%B0%D0%B5%D1%82-%D0%B4%D0%B8%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D1%81-%D0%BC%D0%BE%D1%81%D0%BA%D0%B2%D0%BE%D0%B9/a-60893356-0,4,4,Война в Украине: Киев разрывает дипломатические ... - DW,преди 8 дни —,1646349130
военные действия со стороны киевского режима,https://crimea.ria.ru/20220228/minoborony-rf-polozhit-konets-ugrozam-v-ee-adres-so-storony-rezhima-v-kieve-1122537130.html,5,5,Минобороны: РФ положит конец угрозам в ее адрес со ...,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://vrntimes.ru/articles/analitika/voronezhskie-eksperty-vyskazalis-o-specialnoy-voennoy-operacii-rf-na-territorii,6,6,Воронежские эксперты высказались о специальной ...,преди 8 дни —,1646349130
военные действия со стороны киевского режима,https://lenta.ru/news/2022/02/28/kiev/,7,7,В Минобороны заявили о конце угроз в адрес России со ...,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://riavrn.ru/news/minoborony-rf-v-specoperacii-prinimayut-uchastie-tolko-kontraktniki/,8,8,Минобороны РФ: в спецоперации принимают участие ...,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://tvkrasnodar.ru/politika/2022/02/28/minoborony-rossii-za-8-let-voyny-na-donbasse-pogiblo-bolee-14-tysyach-chelovek-sotni-detey/,9,9,Минобороны России: за 8 лет войны на Донбассе погибло ...,преди 3 дни —,1646349130
военные действия со стороны киевского режима,https://city-pages.info/news/novosti-rossii-i-mira/voennye-deystviya-na-ukraine-blitskrig/,10,10,Военные действия на Украине: блицкриг,преди 8 дни —,1646349130
